id,host_id,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,name_tokens,description_tokens,neighborhood_overview_tokens
1008596981366079541,23874147,Woodlands,North Region,1.4308302813831546,103.77405026678709,3,2,2.0,1,2,"[""Shampoo"", ""Private living room"", ""Heating"", ""Private entrance"", ""Paid parking on premises"", ""TV"", ""Dedicated workspace"", ""First aid kit"", ""Oven"", ""Hangers"", ""Game console"", ""Patio or balcony"", ""Dishes and silverware"", ""Fire extinguisher"", ""Microwave"", ""Long term stays allowed"", ""Cooking basics"", ""Air conditioning"", ""Hot water"", ""Stove"", ""Essentials"", ""Refrigerator"", ""Dishwasher"", ""Window guards"", ""Hair dryer"", ""Wifi"", ""Single level home"", ""Lock on bedroom door"", ""Elevator"", ""Coffee maker"", ""Dryer"", ""Washer"", ""Kitchen"", ""Iron""]",48.0,92,365,92,92,365,365,92.0,365.0,1,1,0,2024-04-07,2024-04-07,5.0,5.0,4.0,5.0,5.0,4.0,3.0,2,0.17,modern asian peranakan gem 3,quaint modern well furnished home students mid long term travellers enjoy convenience quiet location excellent next mrt train station bus stops medical polyclinic banks restaurants supermarkets 3045 mins train ride major universities nus smu ntu 30 mins car city centre 40 mins airport internet wifi cable television available light cooking available spacious kitchen great study work singapore,
1008723918260154181,109333133,River Valley,Central Region,1.2965566763483278,103.8401131462747,1,5,1.0,1,2,"[""Dryer \u2013 In building"", ""Building staff"", ""TV"", ""Dedicated workspace"", ""Hangers"", ""Clothing storage"", ""Washer \u2013\u00a0In building"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Microwave"", ""Hot water kettle"", ""Long term stays allowed"", ""Self check-in"", ""Air conditioning"", ""Hot water"", ""Stove"", ""Essentials"", ""Refrigerator"", ""Hair dryer"", ""Wifi"", ""Bidet"", ""Elevator"", ""Kitchen"", ""Iron""]",208.0,2,365,2,2,1125,1125,2.0,1125.0,15,15,1,2024-01-18,2024-09-08,4.67,4.8,4.73,4.67,4.73,4.4,4.33,1,1.78,new premium cozy studiobalcony somersetcityarea,whole group enjoy easy access everything centrally located placebr br studio apartment located central prime location provides easy access central business districts iconic shopping belt orchard road offers exciting blend entertainment retails restaurants dining experiences place good couples solo adventurers business travellers families kids,
1008723963440015334,46685310,River Valley,Central Region,1.2949475739942182,103.84020124055996,1,4,1.0,1,1,"[""TV"", ""Dedicated workspace"", ""Self check-in"", ""Air conditioning"", ""Building staff"", ""Washer"", ""Kitchen"", ""Iron"", ""Wifi""]",215.0,2,365,2,2,365,365,2.0,365.0,3,3,0,2023-11-10,2024-07-25,5.0,5.0,5.0,5.0,5.0,4.67,4.67,1,0.28,new city studio aptbalconysomerset orchard area,whole group enjoy easy access everything centrally located place,
1008723978214018748,46685310,River Valley,Central Region,1.29643,103.83815,1,5,1.0,1,1,"[""TV"", ""Dedicated workspace"", ""Self check-in"", ""Air conditioning"", ""Building staff"", ""Washer"", ""Kitchen"", ""Iron"", ""Wifi""]",196.0,2,365,2,2,365,365,2.0,365.0,0,0,0,1999-01-01,1999-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,new easy access comfy studio somersetorchardarea,whole group enjoy easy access everything centrally located place,
1008723992296489655,46685310,River Valley,Central Region,1.295,103.84012,3,2,1.0,1,1,"[""Building staff"", ""TV"", ""Dedicated workspace"", ""Hangers"", ""Clothing storage"", ""Mini fridge"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Hot water kettle"", ""Long term stays allowed"", ""Self check-in"", ""Air conditioning"", ""Hot water"", ""Essentials"", ""Hair dryer"", ""Wifi"", ""Lock on bedroom door"", ""Bidet"", ""Elevator"", ""Iron""]",152.0,2,365,2,2,365,365,2.0,365.0,13,13,2,2024-01-29,2024-09-05,4.54,4.69,4.92,4.92,4.92,4.69,4.38,1,1.61,new easy access cozy suiteroom orchardsomerset,room located central prime location provides easy access central business districts iconic shopping belt orchard road offers exciting blend entertainment retail dining experiences,
1009145766123552802,326768801,Hougang,North-East Region,1.3677678359168328,103.88654205948114,3,2,1.0,1,1,"[""Bed linens"", ""Exercise equipment"", ""Dedicated workspace"", ""Smoking allowed"", ""Outdoor dining area"", ""Dishes and silverware"", ""Fire extinguisher"", ""Freezer"", ""Hot water kettle"", ""Dining table"", ""Pool"", ""DOVE body soap"", ""Long term stays allowed"", ""Cooking basics"", ""Air conditioning"", ""Hot water"", ""Shared patio or balcony"", ""Essentials"", ""Refrigerator"", ""Portable fans"", ""Wifi"", ""Shared gym nearby"", ""Ceiling fan"", ""Lock on bedroom door"", ""Bathtub"", ""Free parking on premises"", ""Clothing storage: closet and dresser"", ""Bidet"", ""Elevator"", ""Outdoor furniture"", ""Shared backyard \u2013 Fully fenced"", ""Dryer"", ""Washer"", ""Kitchen""]",93.0,92,365,92,92,365,365,92.0,365.0,4,4,0,2024-04-02,2024-07-18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,0.67,masteroom attach bathroom,enjoy memorable visit stay unique place,
1009310616747753745,535899829,Kallang,Central Region,1.3131906,103.8596966,3,2,1.0,1,1,"[""Body soap"", ""Shampoo"", ""Bed linens"", ""Building staff"", ""TV"", ""Dedicated workspace"", ""First aid kit"", ""Hangers"", ""Fire extinguisher"", ""Carbon monoxide alarm"", ""Drying rack for clothing"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Cleaning available during stay"", ""Shower gel"", ""Long term stays allowed"", ""Self check-in"", ""Air conditioning"", ""Hot water"", ""Essentials"", ""Exterior security cameras on property"", ""Hair dryer"", ""Wifi"", ""Bathtub"", ""Bidet"", ""Elevator"", ""Paid street parking off premises""]",139.0,1,60,1,1,60,60,1.0,60.0,51,51,4,2023-12-08,2024-09-24,3.9,3.9,3.82,4.18,4.22,4.25,3.94,1,5.2,standard queen room cbd,newly renovated hotel room location near heart singapore br br linens fresh clean rooms sanitized every checkout br br dont miss renovation discount pricebr br public transportation available near us well many cafeshawkersrestaurant nearby br br importantbr hotel renovation status common arealobby still renovation br potential noise renovation may heard,surrounded many hawker centres cafes around definitely good location stay foodie
1009651833336339483,1439258,Queenstown,Central Region,1.2814739699710556,103.786701548871,3,1,1.0,1,1,"[""Body soap"", ""Shampoo"", ""Bed linens"", ""Coffee"", ""Dedicated workspace"", ""Keypad"", ""Patio or balcony"", ""Hangers"", ""Clothing storage"", ""Backyard"", ""Fire extinguisher"", ""Carbon monoxide alarm"", ""Outdoor dining area"", ""Room-darkening shades"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Paid washer \u2013 In building"", ""Microwave"", ""Hot water kettle"", ""Cleaning available during stay"", ""Shower gel"", ""BBQ grill"", ""Long term stays allowed"", ""Self check-in"", ""Air conditioning"", ""Hot water"", ""Paid parking off premises"", ""Essentials"", ""Refrigerator"", ""Paid dryer \u2013 In building"", ""Hair dryer"", ""Wifi"", ""Free parking on premises"", ""Bathtub"", ""Bidet"", ""Outdoor furniture"", ""Free street parking"", ""Crib"", ""Iron"", ""Safe""]",83.0,1,365,1,1,1125,1125,1.0,1125.0,1,1,0,2024-01-10,2024-01-10,4.0,5.0,5.0,5.0,5.0,5.0,4.0,1,0.11,clean comfy single rm nusnuhmrt hawpar 107,k2 guesthouse situated near nusnuh buona vista nearest mrt haw par villa 15 mins walk hotel rooms beautifully furnished complete clean linens clean common bathroom coffee water tea providedbr br ’ shared lobby pantry area sitting mingling work nice outdoor area beer hot weather cools,charming comfortable perfect travellers nature lovers experience kent ridge hort park nature walks behind property see british colonial heritagebr br right across us supermarket asian food bars near us haw par villa mapletree business center insead nus nuh
1009662020699585686,1439258,Queenstown,Central Region,1.28166,103.7868,3,1,1.0,1,1,"[""Body soap"", ""Shampoo"", ""Bed linens"", ""Coffee"", ""Dedicated workspace"", ""Oven"", ""Patio or balcony"", ""Hangers"", ""Keypad"", ""Clothing storage"", ""Backyard"", ""Fire extinguisher"", ""Carbon monoxide alarm"", ""Outdoor dining area"", ""Room-darkening shades"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Paid washer \u2013 In building"", ""Microwave"", ""Hot water kettle"", ""Cleaning available during stay"", ""Shower gel"", ""BBQ grill"", ""Long term stays allowed"", ""Self check-in"", ""Air conditioning"", ""Hot water"", ""Paid parking off premises"", ""Essentials"", ""Paid dryer \u2013 In building"", ""Hair dryer"", ""Wifi"", ""Free parking on premises"", ""Bathtub"", ""Bidet"", ""Outdoor furniture"", ""Free street parking"", ""Iron"", ""Safe""]",83.0,1,365,1,1,1125,1125,1.0,1125.0,5,5,0,2023-11-05,2024-04-13,4.6,4.8,4.8,5.0,4.8,3.8,3.4,1,0.46,clean comfy single rmnusnuhmrt hawpar k2107,k2 guesthouse situated near nusnuh buona vista nearest mrt haw par villa 15 mins walk hotel rooms beautifully furnished complete clean linens clean common bathroom coffee water tea providedbr br ’ shared lobby pantry area sitting mingling work nice outdoor area beer hot weather cools,charming comfortable perfect travellers nature lovers experience kent ridge hort park nature walks behind property see british colonial heritagebr br right across us supermarket asian food bars near us haw par villa mapletree business center insead nus nuh
1012084594628127566,70457435,Tanglin,Central Region,1.2934924,103.8278754,1,4,2.0,2,2,"[""TV"", ""Dedicated workspace"", ""Outdoor dining area"", ""Shared pool"", ""BBQ grill"", ""Pets allowed"", ""Exercise equipment"", ""Air conditioning"", ""Shared hot tub"", ""Washer"", ""Kitchen"", ""Wifi""]",180.0,92,365,92,92,365,365,92.0,365.0,0,0,0,1999-01-01,1999-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,spacious living sg central,forget worries spacious serene spacebr br spread area 1216 sqft interior cozy décor offers perfect ambience staybr br perfect couple travellers looking quality rooms affordable prices,river valley neighbourhood sits right core singapores city centre offer easy access serene beautiful natural environments fort canning park singapore botanic gardens also houses vibrant dining entertainment options indulge
1012817610220906302,543922318,Rochor,Central Region,1.3012768,103.8527895,3,3,4.0,3,3,"[""Body soap"", ""Paid parking on premises"", ""TV"", ""Dedicated workspace"", ""Hangers"", ""Dishes and silverware"", ""Room-darkening shades"", ""Central air conditioning"", ""Cleaning products"", ""Shower gel"", ""Long term stays allowed"", ""Cooking basics"", ""Self check-in"", ""Essentials"", ""\u98d8\u67d4 shampoo"", ""Paid dryer \u2013 In building"", ""Private hot tub"", ""Hair dryer"", ""Wifi"", ""Lockbox"", ""Free parking on premises"", ""Lock on bedroom door"", ""Bathtub"", ""Washer"", ""Kitchen"", ""Iron"", ""Safe""]",80.0,99,365,99,99,365,365,99.0,365.0,0,0,0,1999-01-01,1999-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,designer apartment style jinsha hotel,18002500 bishan apartment close kaplan smu nafa universityrent three rooms bishan apartmentbr 2000 super deluxe master room1800 regular master room private bath1650 regular room private bathroom apartment mr 5 mins walk kaplan smu university 35 minsurl 573908 br 41543 hostbr bishan subway station fiveminute walk awaybr two large swimming pool one sky swimming pool gym garden bbqsky pool perfect classicthere private restroomconvenient access dining shopping shopping large balconyget touch,
1013452020990230805,238891646,Novena,Central Region,1.3260841438106596,103.84716510545096,1,2,1.0,1,1,"[""Private patio or balcony"", ""Shared pool - "", ""TV"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Microwave"", ""Cleaning available during stay"", ""Long term stays allowed"", ""Cooking basics"", ""Air conditioning"", ""Essentials"", ""Refrigerator"", ""Exterior security cameras on property"", ""Wifi"", ""Free parking on premises"", ""Shared gym in building"", ""Free dryer \u2013 In unit"", ""Elevator"", ""Washer"", ""Kitchen""]",300.0,6,365,6,6,365,365,6.0,365.0,0,0,0,1999-01-01,1999-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,studio balcony novena,embrace charm studio apartments ideal solo guests couples seeking cozy stay compact units feature combined living sleeping area along essential amenities fullyequipped kitchen look forward comfortable convenient experience please note offer different configurations layouts apartment categorybr br monthly discount available,
1014425730453919892,238891646,Novena,Central Region,1.3259433789287374,103.84687907920396,1,4,1.0,2,2,"[""Exercise equipment"", ""Gym"", ""TV"", ""Patio or balcony"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Microwave"", ""Cleaning available during stay"", ""Long term stays allowed"", ""Pool"", ""Cooking basics"", ""Air conditioning"", ""Essentials"", ""Refrigerator"", ""Wifi"", ""Free parking on premises"", ""Elevator"", ""Dryer"", ""Washer"", ""Kitchen""]",480.0,6,365,6,6,365,365,6.0,365.0,1,1,0,2024-03-08,2024-03-08,5.0,5.0,5.0,5.0,5.0,5.0,3.0,2,0.15,2 br apartment road without balcony,featuring yearround outdoor pool unit provides accommodations free wifi free private parking guests drivebr br unit comes fully equipped kitchen microwave seating area flatscreen tv washing machine private bathroom walkin shower hair dryer br br condo hotel offers 4star accommodations fitness center terracebr br apartment two queen beds,mustafa center 19 miles apartment ion orchard mall 2 miles away nearest airport seletar airport 81 miles accommodation
1015674434767532160,138649185,Singapore River,Central Region,1.2920416884669108,103.84113075304876,1,6,2.0,3,4,"[""Bed linens"", ""Gym"", ""Wine glasses"", ""TV"", ""First aid kit"", ""Clothing storage"", ""Dishes and silverware"", ""Fire extinguisher"", ""Crib - available upon request"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Freezer"", ""High chair - available upon request"", ""Microwave"", ""Hot water kettle"", ""Cleaning available during stay"", ""Dining table"", ""Pool"", ""Long term stays allowed"", ""Cooking basics"", ""Air conditioning"", ""Hot water"", ""Essentials"", ""Refrigerator"", ""Hair dryer"", ""Wifi"", ""Bathtub"", ""Elevator"", ""Washer"", ""Kitchen"", ""Iron""]",620.0,10,365,10,10,365,365,10.0,365.0,2,2,0,2023-11-24,2023-12-24,3.0,2.0,3.0,3.5,2.0,4.5,3.5,2,0.19,shophouse aesthetic 3 br river valley,shophouse style 3 bedroom apartment hotel place stay fully furnished apartment amenities combining old world charm modernity great choice especially families convenience living central area easy connectivity rest city via nearby mrts adds experience shopping malls restaurants business hubs doorstep,apartment situated sought location located central area great connectivity rest city meaning going fro work convenient spoilt choices plenty malls restaurants cafes street food vendors around corner river valley also home various prestigious schools universities perfect expat families students alikebr br apartments 8 minutes stroll mrt 22 minutes drive airport
1018681234279575609,10736359,Bukit Batok,West Region,1.36148,103.76692,3,1,3.0,6,5,"[""Dedicated workspace"", ""Lock on bedroom door"", ""Outdoor dining area"", ""Shared pool"", ""BBQ grill"", ""Outdoor shower"", ""Exercise equipment"", ""Air conditioning"", ""Washer"", ""Kitchen"", ""Fire pit"", ""Wifi""]",37.0,92,546,92,92,546,546,92.0,546.0,0,0,0,1999-01-01,1999-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,hillview condo rooms expats,stylish condo side gate access hillview subway station park connection raimall popular nightlife gathering place expats want grocery dining right opposite hill v2 shopping mall condo generous ameneties spacious living stunning views bukittimah hills peak singapore popular choice stay study simnus work bukit timah area singapore,
1021695586762269747,535899829,Kallang,Central Region,1.3131906,103.8596966,3,2,1.0,1,1,"[""Shampoo"", ""Building staff"", ""TV"", ""Dedicated workspace"", ""Hangers"", ""Fire extinguisher"", ""Carbon monoxide alarm"", ""Drying rack for clothing"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Cleaning available during stay"", ""Shower gel"", ""Long term stays allowed"", ""Self check-in"", ""Air conditioning"", ""Essentials"", ""Exterior security cameras on property"", ""Hair dryer"", ""Wifi"", ""Bidet"", ""Paid street parking off premises""]",157.0,1,60,1,1,60,60,1.0,60.0,3,3,0,2023-11-27,2024-04-21,4.33,4.0,4.33,4.33,4.0,4.0,3.67,1,0.3,king twin guest room near cbd,discover budgetfriendly gem city center 383 jalan besar cozy hotel guest room king twin bed private bathroom awaitsbr br great renovation discount—great value modern amenities experience city without breaking bankbr br importantbr hotel renovation status 3rd 4th floor guest room renovation completed common space lobby renovationbr potential noise trafficrenovation,surrounded many hawker centres cafes around definitely good location stay foodie
1023867600592669423,38934778,Bishan,Central Region,1.35258,103.83484,3,1,0.5,1,1,"[""Dedicated workspace"", ""First aid kit"", ""Lock on bedroom door"", ""Outdoor dining area"", ""Fire extinguisher"", ""BBQ grill"", ""Air conditioning"", ""Washer"", ""Exterior security cameras on property"", ""Wifi""]",52.0,92,365,92,92,365,365,92.0,365.0,0,0,0,1999-01-01,1999-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,modern spacious bedroom,enjoy easy access everything centrally located place supermarket 1 min away mrt 5 mins walk bus stop right apartment private condo lift key card access roof outdoor digital keyl door locks surrounded nearby reservoir nature 5 mins walk famous eateries till 4,
